Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
04874/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Multipartidario;RESOLUCIÓN LEGISLATIVA DEL CONGRESO QUE DELEGA A LA COMISIÓN PERMANENTE LA FACULTAD DE LEGISLAR;Propone delegar a la Comisión Permanente del Congreso de la República, según lo establecido en el inciso 4) del artículo 101 de la Constitución Política del Perú, la facultad de legislar, durante el plazo que se mantenga el estado de emergencia decretado mediante el Decreto Supremo 044-2020-PCM y sus modificatorias y ampliatorias.
04873/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Somos Perú;LEY QUE ELIMINA EL COBRO DE PEAJES VINCULADOS A LAS EMPRESAS ODEBRECHT Y GRUPO OAS QUE VIENE AFECTANDO EL COSTO DEL TRANSPORTE Y EL DERECHO DE LIBRE TRÁNSITO;"Propone dejar sin efecto el cobro de peaje derivado de los contratos de concesIón en los proyectos """"Vías Nuevas de Lima"""", """"Línea Amarilla""""-LAMSAC"""" y """"Rutas de Lima"""" cuya adjudicación, transferencia o negociación se encuentran vinculadas a los actos de corrupción de las empresas Odebrecht y del Grupo OAS."
04872/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Alianza Para el Progreso;LEY QUE DICTA MEDIDAS COMPLEMENTARIAS EN MATERIAS DE SALUD A FIN DE CONTRIBUIR A MITIGAR EL ESTADO DE EMERGENCIA SANITARIA;Propone dictar medidas complementarias de interés y necesidad pública en materia de salud a fin de mitigar situaciones de brotes de epidemias o pandemias dentro del marco de las declaratorias de Emergencia Sanitaria.
04871/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Fuerza Popular;LEY QUE MODIFICA DIVERSOS ARTÍCULOS DE LA LEY ORGÁNICA DE MUNICIPALIDADES REFERIDOS A LAS MUNICIPALIDADES DE CENTROS POBLADOS;Propone modificar diversos artículos de la Ley 27972, Ley Orgánica de Municipalidades y sus modificatorias, respecto de las Municipalidades de los Centros Poblados y la Ley 28440, Ley de Elección de Autoridades de Municipaldades de Centros Poblados, con la finalidad de garantizar la entrega oportuna e íntegra de recursos a las Municipalidades de Centros Poblados, optimizar su organización y facilitar la fiscalización de sus funciones.
04870/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Fuerza Popular;LEY QUE PROPONE SE EXTIENDA PLAZO DE INICIO DE LA POSESIÓN DE PREDIOS PARA LA FORMALIZACIÓN DE PROPIEDAD INFORMAL;Propone modificar diversos artículos de la Ley 2867, Ley de la Formalización de Propiedad Informal, acceso al suelo y dotación de servicios básicos.
04869/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Fuerza Popular;LEY QUE ESTABLECE MEDIDAS EXCEPCIONALES CON LA FINALIDAD DE ENFRENTAR LA EMERGENCIA SANITARIA OCASIONADA POR EL COVID-19;Propone que por excepción, se disponga una prórroga para el pago de las deudas en el Sistema Financiero por concepto de créditos hipotecarios asumidos para la adquisición de casa habitación. La prórroga se extenderá hasta 90 días calendarios despues de concluido el estado de emergencia decretado por la pademia del COVID-19
04868/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Alianza Para el Progreso;LEY QUE OTORGA FACILIDADES PARA LA DISPONIBILIDAD DE LA CTS Y DEL FONDO DE PRIVADO DE PENSIONES;Propone autorizar el retiro extraordinario de un porcentaje de la Compensación por Tiempo de Servicios-CTS y/o de disponer de un porcentaje del fondo acumulado en la cuenta individual de capitalización-CIC del Fondo Privado de Pensiones, para cubrir los gastos esenciales ocasionados por la emergencia sanitaria por la pandemia mundial por el Virus COVID-19
04867/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Partido Morado;RESOLUCIÓN LEGISLATIVA QUE INCORPORA EL ARTÍCULO 51-A AL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA CON LA FINALIDAD DE IMPLEMENTAR, EN CIRCUNSTANCIAS DE GRAVEDAD, EL DESARROLLO DE SESIONES VIRTUALES DEL PLENO Y DEMÁS ÓRGANOS COLEGIADOS DE LA INSTITUCIÓN;Resolución Legislativa que incorpora el artículo 51-A al Reglamento del Congreso de la República, con la finalidad de implementar, en circunstancias de gravedad, el desarrollo de sesiones virtuales del Pleno y demás órganos colegiados de la institución.
04866/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE ESTABLECE LA MORATORIA EN EL SISTEMA FINANCIERO, SEGUROS Y SERVICIOS BÁSICOS DURANTE LA DECLARATORIA DE ESTADO DE EMERGENCIA;Propone establecer un marco de regulación sobre la moratoria aplicable a las empresas que operan en el sistema financiero y de seguros, así como en los servicios básicos de agua, electricidad, gas natural y telecomunicaciones durante el Estado de Emergencia en caso de catástrofe o de graves circunstancias que afecten la vida de la nación.
04865/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;24/03/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE FACILITA LA DISTRIBUCIÓN DE MEDICINAS A PACIENTES CON ENFERMEDADES INMUNOLÓGICAS DURANTE EL ESTADO DE EMERGENCIA;Propone establecer un marco de regulación excepcional para la distribución de medicinas a domicilio a pacientes con enfermedades inmunológicas a cargo del Ministerio de Salud, durante la declaratoria de Estado de Emergencia en caso de catástrofes o de graves circunstancias que afecten la vida de la Nación.
04864/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;19/03/2020;Congreso;Acción Popular;LEY QUE MODIFICA LA LEY N° 30937 SOBRE MUNICIPALIDADES DE CENTROS POBLADOS;Propone modificar la Única Disposición Complementaria Transitoria de la Ley 30937, precisando y diferenciando la adecuación a la que están obligadas las Municipalidades de Centros Poblados en funcionamiento y los expedientes en trámite de creación de nuevas Municipalidades de Centros Poblados.
04863/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Podemos Perú;LEY DE AMNISTÍA BANCARIA Y TRIBUTARIA POR RAZONES DE EMERGENCIA GENERALIZADA A NIVEL NACIONAL;Propone establecer disposiciones para suspender las obligaciones bancarias y compromisos tributarios de los administrados que se encuentren afectados por casos de emergencias nacional debidamente declarados.
04862/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Alianza Para el Progreso;LEY QUE AUTORIZA A LA SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP A DAR FACILIDADES PARA EL PAGO DE OBLIGACIONES ANTE LA DECLARACIÓN DE ESTADO DE EMERGENCIA NACIONAL POR EL CORONAVIRUS (COVID-19);Propone otorgar facilidades excepcionales para el cumplimiento de las obligaciones de pago ante las entidades del sistema financiero, con motivo de la declaratoria de estado de emergencia nacional dispuesta por el Decreto Supremo 044-2020-PCM
04861/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Alianza Para el Progreso;LEY QUE PROHIBE LA ESPECULACIÓN DE PRECIOS Y EL ACAPARAMIENTO EN ÉPOCA DE EMERGENCIA SANITARIA CORONAVIRUS Y DESASTRES NATURALES;Propone prohibir la especulación de precios y el acaparamiento durante la época de emergencia sanitaria y desastres naturales, de los medicamentos e insumos médicos, alimentos de primera necesidad, combustibles, servicios de transporte público de pasajeros urbano, servicios de pasajeros interprovincial terrestre, aéreo y marítimo.
04860/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Frente Popular Agrícola del Perú;LEY DE REFORMA CONSTITUCIONAL QUE ELIMINA LA INMUNIDAD PARLAMENTARIA Y EL ANTEJUICIO POLÍTICO;Propone modificar los artículos 93, 99, 110 y 117 de la Constitución Política de 1993, que elimina la inmunidad parlamentaria y el antejuicio político.
04859/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Frente Popular Agrícola del Perú;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 95 DE LA CONSTITUCIÓN POLÍTICA DE 1993, PARA PERMITIR LA RENUNCIA Y REVOCATORIA DEL CARGO DE CONGRESISTA DE LA REPÚBLICA;Propone modificar el artículo 95 de la Constitución Política de 1993, para permitir la renuncia y revocatoria del cargo de Congresista de la República.
04858/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;18/03/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA EL ARTÍCULO 8 DE LA LEY 28301, LEY ORGÁNICA DEL TRIBUNAL CONSTITUCIONAL PARA PRIVILEGIAR EL PRINCIPIO MERITOGRÁTICO EN LA ELECCIÓN DE JUECES CONSTITUCIONALES;Propone modificar el artículo 8 de la Ley 28301, Ley Orgánica del Tribunal Constitucional, que regula el procedimiento de selección de jueces constitucionales.
04857/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;17/03/2020;Congreso;Alianza Para el Progreso;LEY QUE ESTABLECE MEDIDAS NECESARIAS PARA LA PROTECCIÓN Y FORTALECIMIENTO DE LA ECONOMÍA FAMILIAR, DURANTE LA VIGENCIA DEL ESTADO DE EMERGENCIA DECRETADO MEDIANTE D.S. NRO. 044-2020-PCM;Propone establecer medidas necesarias para la protección y fortalecimiento de la economía familiar durante la vigencia del Estado de Emergencia decretado mediante el Decreto Supremo Nro. 044-2020-PCM
04856/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;17/03/2020;Congreso;Podemos Perú;LEY QUE ESTABLECE EL RÉGIMEN ESPECIAL FACULTATIVO DE DEVOLUCIÓN TOTAL DE APORTES EN EL SISTEMA PRIVADO DE ADMINISTRACIÓN DE FONDOS DE PENSIONES;Propone establecer un Régimen Especial Facultativo de Devolución Total de Aportes en el Sistema Privado de Administración de Fondo de Pensiones, y su rentabilidad, cuando el afiliado no ha registrado ni se le ha retenido aportaciones al sistema por mas de 36 meses consecutivos.
04855/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;17/03/2020;Congreso;Somos Perú;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 93° DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ PARA ELIMINAR LA INMUNIDAD PARLAMENTARIA;Propone modificar el artículo 93° de la Constitución Política, estableciendo que los congresistas de la República no cuentan con la prerrogativa de la inmunidad de arresto ni de proceso penal.
