Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
05104/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL OTORGAMIENTO DE UNA BONIFICACIÓN EXTRAORDINARIA PARA LOS PENSIONISTAS DEL SISTEMA NACIONAL DE PENSIONES ANTE LA SITUACIÓN DE EMERGENCIA PRODUCIDA POR EL COVID-19;Propone aprobar una medida extraordinaria que permita disminuIr el impacto de la emergencia sanitaria y el Estado de Emergencia por el COVID-19 en la economía de las familias de los pensionistas del Sistema Nacional de Pensiones que administra la Oficina de Normalización Previsional, por su condición de adultos mayores y de alta vulnerabilidad ante la pandemia del COVID-19
05103/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL, LA POLÍTICA PÚBLICA DE CONSTRUCCIÓN, RECONSTRUCCIÓN Y PROMOCIÓN DE LA ANDENERÍA EN EL PERÚ;Propone declarar de interés nacional la reconstrucción, construcción y mantenimiento de los andenes en la costa, sierra y selva del Perú, convirtiéndose en una política del Estado permanente con presupuesto propio, que seá implementada a través de un Programa Social Promoción y Protección de la Andenería que está a cargo del Ministerio de Agricultura en coordinación con los Gobiernos Regionales y los Municipios Provinciales y Distritales,
05102/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE FORTALECE LA LUCHA CONTRA LA CORRUPCIÓN MEDIANTE LA MODIFICACIÓN DEL ARTÍCULO 2, INCISO B), C), D), E), Y F) DEL DECRETO LEGISLATIVO 1180;Propone modificar el artículo 2, inciso b), c), d), e) y f), del Decreto Legislativo 1180, que fortalece la lucha contra la corrupción
05101/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA EL ARTÍCULO 14 DE LA LEY ORGÁNICA DE GOBIERNOS REGIONALES EL CUAL INCORPORA LA REALIZACIÓN DE SESIÓN DE CONCEJO VIRTUAL EN CASOS DE DECLARATORIA DE EMERGENCIA NACIONAL Y/O AISLAMIENTO SOCIAL, SIENDO IMPOSIBLE ACUDIR DE FORMA PRESENCIAL;Propone modificar el artículo 14 de la Ley 27867, Ley Orgánica de Gobiernos Regionales, el cual incorpora la realización de sesión de concejo virtual en casos de declaratoria de emergencia nacional y/o aislamiento social, siendo imposible acudir de forma presencial.
05100/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA EL ARTÍCULO 13 DE LA LEY ORGÁNICA DE MUNICIPALIDADES, EL CUAL INCORPORA LA REALIZACIÓN DE SESIÓN DE CONCEJO VIRTUAL EN CASOS DE DECLARATORIA DE EMERGENCIA NACIONAL Y/O AISLAMIENTO SOCIAL, SIENDO IMPOSIBLE ACUDIR DE FORMA PRESENCIAL;Propone incorporar la figura jurídica de la realización de sesiones de concejo de manera virtual, en los Gobiernos Locales a nivel nacional, a fin de garantizar el funcionamiento de las mismas, en circunstancias de declaratoria de emergencia nacional y/o aislamiento social, e impida la participación presencial de sus integrantes o pongan en riesgo la salud de los mismos.
05099/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY DE REFORMA CONSTITUCIONAL QUE ESTABLECE EL TIEMPO MÁXIMO DE LA JORNADA LABORAL;Propone modificar el artículo 25 de la Constitución Política del Perú, que establece el tiempo máximo de la jornada laboral.
05098/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Unión por el Perú;LEY QUE INCORPORA AL COVID-19 DENTRO DEL LISTADO DE ENFERMEDADES PROFESIONALES;Propone establecer el reconocimiento como enfermedad profesional a la enfermedad causada por el Covid-19
05097/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA REESTRUCTURACIÓN DEL SISTEMA NACIONAL DE SALUD;Propone establecer la declaratoria de interés nacional y necesidad pública la reestructuración del Sistema Nacional de Salud
05096/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA RECONSTRUCCIÓN Y MEJORAMIENTO DE LOS SERVICIOS DE SALUD DE LOS HOSPITALES GOYENECHE NIVEL III Y REGIONAL HONORIO DELGADO DE AREQUIPA;Propone que la declaratoria de interés y necesidad pública permita reconstruir y mejorar ambos hospitales con cargo a los presupuestos del Ministerio de Salud y el Gobierno Regional de Arequipa
05095/2020-PE;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Poder Ejecutivo;;LEY PARA LA REFORMA INTEGRAL DE LOS SISTEMAS DE PENSIONES;Propone crear una Comisión Mixta encargada de formular una propuesta para una reforma integral del Sistema Nacional de Pensiones y del Sistema Privado de Administración de Fondos de Pensiones.
05094/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA LA LEY 29837 DE CREACIÓN DEL PROGRAMA NACIONAL DE BECAS Y CRÉDITO EDUCATIVO -PRONABEC, AMPLIANDO SU COMPETENCIAS, PARA POSIBILITAR EL OTORGAMIENTO DE BECAS Y CRÉDITOS EDUCATIVOS A ADOLESCENTES Y JÓVENES QUE QUIERAN SEGUIR ESTUDIOS EN LOS CENTROS DE EDUCACIÓN TÉCNICO PRODUCTIVA-CETPRO;Propone modificar la Ley 29837 de creación del programa nacional de becas y crédito educativo-PRONABEC, ampliando sus competencias para posibilitar el otorgamiento de becas y créditos educativos a adolescentes y jóvenes que quieran seguir estudios en los centros de educación técnico productiva-CETPRO.
05093/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Alianza Para el Progreso;LEY QUE DISPONE MEDIDAS ECONÓMICAS DE APOYO A LA AGRICULTURA FAMILIAR, POR VERSE AFECTADAS POR EL ESTADO DE EMERGENCIA DEL COVID-19;Propone implementar medidas excepcionales por parte de Agrobanco a consecuencia de las medidas implementadas por el Poder Ejecutivo ante la emergencia senitaria por el COVID-19, de tal modo que la agricultura familiar pueda reincorporarse a sus actividades económicas una vez superada la situación de emergencia. Atendiendo que la agricultura familiar fomenta la seguridad alimentaria del país, así como en la conservación de la agrobiodiversidad y de conformidad a la Ley 30355- Ley de Promoción y Desarrollo de la Agricultura Familiar.
05092/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;29/04/2020;Congreso;Alianza Para el Progreso;LEY QUE FACULTA A LAS UNIVERSIDADAES PÚBLICAS UTILIZAR HASTA EL 25% DE CANON, SOBRECANON Y REGALÍAS MINERAS, PETROLERO, GASÍFERO Y ADUANERO, PARA LA ADQUISICIÓN DE LAPTOPS O TABLETS Y EQUIPOS TECNOLÓGICOS EDUCATIVOS PARA LOS ALUMNOS ANTE LA EM,ERGENCIA NACIONAL CONTRA EL COVID-10;Propone ley que tiene por objeto la libre disponibilidad hasta el 25% de parte de las Universidades Públicas sobre el canon minero, petrolero, gasífero y aduanero, el sobrecanon y las regalías mineras, como medida extraordinaria y transitoria, con la finalidad de adquirir laptops y tablets y equipos tecnológicos educativos que permitan a los alumnos seguir con sus clases virtuales, repotenciando con ello el sistema educativo público en las regiones a nivel nacional, garantizando su continuidad en el marco del Estado de Emergencia Nacional a consecuencia del brote del COVID-19
05091/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;28/04/2020;Congreso;Podemos Perú;LEY QUE MODIFICA LOS ARTÍCULOS 2, 3 Y 4 DEL DECRETO LEGISLATIVO Nº 1182, QUE REGULA EL USO DE LOS DATOS DERIVADOS DE LAS TELECOMUNICACIONES PARA LA IDENTIFICACIÓN, LOCALIZACIÓN Y GEOLOCALIZACIÓN DE EQUIPOS DE COMUNICACIÓN, EN LA LUCHA CONTRA LA DELINCUENCIA Y EL CRIMEN ORGANIZADO;Propone modificar los artículos 2, 3 inciso a. y 4.3 del Decreto Legislativo Nº 1182 que regula el uso de los datos derivados de las telecomunicaciones para la identificación, localización y geolocalización de equipos de comunicación, en la lucha contra la delincuencia y el crimen organizado.
05090/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;28/04/2020;Congreso;Podemos Perú;LEY QUE MODIFICA EL ARTÍCULO 21 DE LA LEY 26859, LEY ORGÁNICA DE ELECCIONES, A FIN DE GARANTIZAR LA PARTICIPACIÒN DE LOS PERUANOS RESIDENTES EN EL EXTRANJERO;Propone restablecer la participación de los electores peruanos residentes en el extranjero en el distrito electoral de Lima.
05089/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;28/04/2020;Congreso;Podemos Perú;LEY QUE MODIFICA LOS ARTÍCULOS 24, 150 Y 152 DE LA LEY 29571, CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR, A FIN DE FORTALECER LA ATENCIÓN DE LOS RECLAMOS DE LOS CONSUMIDORES Y EL LIBRO DE RECLAMACIONES;Propone la Ley que modifica los artículos 24, 1650 y 152 de la Ley 29571, Código de Protección y Defensa del Consumidor, a fin de fortalecer la atención de los reclamos de los consumidores y el Libro de Reclamaciones.
05088/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;28/04/2020;Congreso;Unión por el Perú;LEY QUE REBAJA LA EDAD DE JUBILACIÓN A LOS 60 AÑOS PARA LOS HOMBRES Y 55 AÑOS PARA LAS MUJERES PRÓXIMOS A JUBILARSE EN EL RÉGIMEN GENERAL DEL SISTEMA NACIONAL DE PENSIONES DEL DECRETO LEY 19990 Y EN EL SISTEMA PRIVADO DE ADMINISTRACIÓN DE FONDO DE PENSIONES;"Propone restablecer la vigencia del primer párrafo del artículo 38 del Decreto Ley 19990 que crea el Sistema Nacional de Pensiones el mismo que quedará redactado de la siguiente manera: """"Tiene derecho a pensión de Jubilación los hombres a partir de los sesenta (60) años de edad y las mujeres a partir de los cincuenta y cinco (55) años de edad a condición de reunir los requisitos de aportación exigidos por ley."
05087/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;28/04/2020;Congreso;Podemos Perú;LEY QUE MODIFICA LOS ARTÍCULOS 366 Y 367 DEL CÓDIGO PENAL A FIN DE AUMENTAR LA PENA CUANDO SE EJERCE VIOLENCIA CONTRA EL PERSONAL MÉDICO Y ASISTENCIAL EN LOS ESTABLECIMIENTOS DE SALUD;Propone modificar los artículos 366 y 367 del Código Penal y aumentar las penas cuando se ejerce violencia contra la autoridad para impedir el ejercicio de sus funciones al personal médico y asistencial en los establecimientos de salud.
05086/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Alianza Para el Progreso;LEY QUE DISPONE LA CREACIÓN DE UNIDADES EJECUTORAS DESCENTRALIZADAS DE ESSALUD;Propone crear unidades ejecutoras descentralizadas de EsSalud, con el objeto de hacer más eficiente el uso de los recursos y garantizar una adecuada prestación de servicios de salud.
05085/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Alianza Para el Progreso;LEY QUE EXCLUYE A ESSALUD DEL ÁMBITO DE FONAFE;Propone una norma legal que tiene por objeto el fortalecimiento institucional de EsSalud excluyéndolo del ámbito del Fonafe.
05084/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Unión por el Perú;LEY QUE MODIFICA LOS ARTÍCULOS 40° DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ, EL 3° DE LA LEY N° 28175, LEY MARCO DEL EMPLEO PÚBLICO Y 38° DE LA LEY N° 30057,LEY DEL SERVICIO CIVIL;Propone establecer la doble percepción por el servicio médico, ante la aparición de pandemias como el Covid-19 y otras más que pudieran sobrevenir.
05083/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Fuerza Popular;LEY QUE FAVORECE LA ADJUDICACIÓN DE LOTES A LA POBLACIÓN DE LAS REGIONES AFECTADAS POR EL FENÓMENO DEL NIÑO COSTERO;Propone modificar el artículo 2 y la primera disposición complementaria transitoria de la Ley 30731, ley que modifica la ley 28687, ley de desarrollo y complementaria de formalizaciòn de la propiedad informal, acceso al suelo y dotación de servicios básicos, a fin de brindar programas de adjudicación de lotes a las regiones afectadas por el Fenómeno del Niño Costero.
05082/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Fuerza Popular;LEY QUE CREA EL SEGURO SOCIAL DE SALUD Y EL SISTEMA NACIONAL DE PENSIONES A LOS TAXISTAS Y MOTOTAXISTAS;Propone crear un seguro de salud público y un fondo previsional de jubilación para los trabajadores de los servicios de taxi, mototaxistas y a sus derechohabientes.
05081/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Somos Perú;LEY QUE CREA EL IMPUESTO A LAS GANANCIAS;Propone crear el Impuesto a las Ganancias como tributo que las personas naturales y jurídicas pagan anualmente al Estado por las ganancias obtenidas en el país o en el extranjero.
05080/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Acción Popular;LEY QUE INCORPORA DISPOSICIONES TRANSITORIAS EN LA LEY ORGÁNICA DE ELECCIONES Y LA LEY 30996 PARA LAS ELECCIONES NACIONALES DEL AÑO 2021 EN EL MARCO DE LA EMERGENCIA SANITARIA Y EMERGENCIA NACIONAL QUE AFECTA A LA NACIÓN COMO CONSECUENCIA DEL COVID-19;Propone incorporar de manera excepcional en el marco de la emergencia sanitaria y emergencia nacional que afectan la vida de la nación como consecuencia del COVID-19 Disposiciones Transitorias Finales en la Ley 28094, Ley de Organizaciones Políticas y en la Ley 30996, Ley que modifica la Ley Orgánica de Elecciones para promover la participación política y la democracia en las organizaciones políticas.
05079/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Acción Popular;LEY QUE INCORPORA DISPOSICIONES TRANSITORIAS ESPECIALES EN LA CONSTITUCIÓN PARA LAS ELECCIONES NACIONALES DEL AÑO 2021 EN EL MARCO DE LA EMERGENCIA SANITARIA Y EMERGENCIA NACIONAL QUE AFECTA A LA NACIÓN COMO CONSECUENCIA DEL COVID-19;Propone incorporar de manera excepcional en el marco de la emergencia sanitaria y emergencia nacional que afectan la vida de la nación como consecuencia del Covid-19, Disposiciones Transitorias Especiales en la Constitución Política del Perú para el Proceso de Elecciones Generales Nacionales del año 2021.
05078/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Acción Popular;LEY QUE ESTABLECE DISPOSICIONES TRANSITORIAS EN LA LEY DE ORGANIZACIONES POLÍTICAS REFERENTES A DEMOCRACIA INTERNA EN EL MARCO DE LA EMERGENCIA SANITARIA Y EMERGENCIA NACIONAL QUE AFECTA A LA NACIÓN COMO CONSECUENCIA DEL COVID-19;Propone incorporar de manera excepcional en el marco de la emergencia sanitaria y emergencia nacional que afectan la vida de la Nación como consecuencia del COVID-19, Disposiciones Transitorias Finales en la Ley 30998, que modifica la Ley de Organizaciones Políticas 28094.
05077/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE CRITERIOS PARA EL DESARROLLO DE LOS SECTORES VULNERABLES EN EL PROCESO DE REACTIVACIÓN DE LA ECONOMÍA NACIONAL;Propone establecer criterios para el desarrollo de los sectores vulnerables, en el proceso de reactivación de la economía nacional. Estos criterios deben formar parte de las polìticas nacionales para este fin. Asimsmo, dichos criterios se establecen como medidas para superar los efectos económicos ocasionados por la pandemia del virus Covid-19,
05076/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY PARA REACTIVAR EL SECTOR AGROPECUARIO Y MITIGAR EL IMPACTO ECONÓMICO NEGATIVO DE LA EMERGENCIA SANITARIA POR COVID-19;Propone reactivar el sector agropecuario del país y mitigar el impacto económico negativo de la emergencia sanitaria declarada mediante Decreto Supremo 008-2020-SA y el Estado de Emergencia establecido mediante Decreto Supremo 044-2020-PCM y sus modificatorias.
05075/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE LA INHABILITACIÓN PERMANENTE PARA FUNCIONARIOS Y SERVIDORES PÚBLICOS QUE DURANTE EL EJERCICIO DE SUS FUNCIONES REALICEN ACTOS QUE PERSIGAN UN FIN PROHIBIDO POR LEY O REGLAMENTO DURANTE LA EMERGENCIA COVID-19;Propone establecer la inhabilitación permanente para funcionarios y servidores que durante el ejercicio de sus funciones realicen actos que persiguen un fin prohibido por Ley o Reglamento durante la emergencia Covid-19
05074/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE REGULA LA REMUNERACIÓN DE LOS ALTOS FUNCIONARIOS Y LAS AUTORIDADES DEL ESTADO PERUANO;Propone establecer un marco regulatorio sobre la remuneración de todo Alto funcionario y Autoridades del Estado, sean elegidos por voluntad popular, directa y universal, nombrados o designados, sin excepción alguna, independientemente de su régimen laboral en que se encuentren, y del origen de sus ingresos provengan estos del Presupuesto Público, de ingresos propios o recaudaciones directas, de las utilidadesde las empresas estatales, o de convenios internacionales, en monera nacional o extranjera.
05073/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Alianza Para el Progreso;LEY QUE PRIORIZA LA ACTUALIZACIÓN, PROGRAMACIÓN Y PAGO EFECTIVO DE LA DEUDA SOCIAL MAGISTERIAL;Propone declarar de interés nacional el pago efectivo de la deuda social magisterial que mantiene el Estado Peruano, para velar por el cumplimiento de los derechos constitucionales y la sostenibilidad fiscal en el marco de la emergencia sanitaria por el COVID-19.
05072/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;27/04/2020;Congreso;Alianza Para el Progreso;LEY QUE FACULTA A LOS GOBIERNOS REGIONALES Y LOCALES UTILIZAR HASTA EL 25% DE CANON, SOBRE CANON Y REGALÍAS MINERAS ANTE LA EMERGENCIA NACIONAL CONTRA EL COVID-19;Propone establecer el libre uso de hasta el 25% por parte de los Gobiernos Regionales y Locales sobre el canon, sobrecanon y regalías mineras, como medida extraordinaria y transitoria, con la finalidad de implementar y repotenciar el sistema de salud mediante la adquisición de bienes y servicios para dicho sector, en un contexto de pandemia mundial por el COVID-19
